acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
6903,C_6903,I,A,USD,false,1,0,1000000,60064.81,,bank,Cynthia,Martin,71002 Taylor Fork,Walkerton,NC,US,03504,Female,1965-06-17,262-44-3197,-166.051290,-52.886897
6904,C_6904,I,A,USD,false,1,0,1000000,58808.84,,bank,Alexis,Nichols,464 Nichols Port Suite 727,North Michael,CO,US,42408,Female,1941-02-15,035-16-4657,-15.562959,-82.5260835
6905,C_6905,I,A,USD,false,1,0,1000000,59712.56,,bank,Adrienne,Richardson,40226 Ramos Route Suite 420,North Nancyton,AR,US,94660,Female,1952-09-06,066-08-8019,-46.160950,-58.670022
6906,C_6906,I,A,USD,false,1,0,1000000,69309.73,,bank,Denise,Perkins,8553 Dan Neck Apt. 632,Jimmyfort,IA,US,18048,Female,1973-09-26,442-79-9749,-112.265551,-62.3141015
6907,C_6907,I,A,USD,false,1,0,1000000,51375.20,,bank,Jennifer,Perez,840 Steven Meadow,Contrerashaven,CA,US,69089,Female,1925-08-31,870-92-1364,88.400979,46.9385405
6908,C_6908,I,A,USD,false,1,0,1000000,84230.04,,bank,Joshua,Frederick,6124 Jimmy Vista Apt. 499,Grossside,NC,US,06147,Male,1923-01-05,842-83-6028,56.026635,36.152973
6909,C_6909,I,A,USD,false,1,0,1000000,91026.22,,bank,Kathryn,Wood,8816 Mckenzie Oval Apt. 830,Port Anthonychester,IN,US,72916,Female,1990-12-28,770-58-2579,-135.591366,1.998137
6910,C_6910,I,A,USD,false,1,0,1000000,67164.73,,bank,Natalie,Shaw,864 Williams Manor Apt. 814,Ericaburgh,AK,US,61714,Female,1932-12-15,096-58-2143,176.592216,27.972680
6911,C_6911,I,A,USD,false,1,0,1000000,74916.02,,bank,Diana,Soto,91186 Julia Fields,East Amberville,ME,US,30429,Female,1999-09-16,732-37-4820,-129.596130,85.6885835
6912,C_6912,I,A,USD,false,1,0,1000000,77076.71,,bank,Jamie,Spencer,3375 Amy Trafficway Suite 566,New Tarabury,WV,US,44700,Female,1978-09-11,547-31-2187,-65.427281,-28.4320445
6913,C_6913,I,A,USD,false,1,0,1000000,61018.03,,bank,Amanda,Harris,91430 Lawrence Radial Apt. 765,Taylorfurt,NY,US,34347,Female,1938-08-23,214-19-9838,-60.747668,73.270719
6914,C_6914,I,A,USD,false,1,0,1000000,59523.34,,bank,Joel,Morris,721 Pitts Overpass Suite 969,Paulchester,RI,US,18352,Male,1982-12-15,280-78-9312,-47.961047,6.2647685
6915,C_6915,I,A,USD,false,1,0,1000000,53891.65,,bank,Bradley,Campbell,8467 Michele Shoals Suite 961,Miguelborough,RI,US,31078,Male,1966-08-01,367-25-2722,-58.040671,11.2455535
6916,C_6916,I,A,USD,false,1,0,1000000,99244.27,,bank,Michael,Dixon,71669 Gregory Parkway,South Nicholas,MS,US,78638,Male,1923-06-04,266-48-3299,81.346803,-61.865694
6917,C_6917,I,A,USD,false,1,0,1000000,92463.35,,bank,Bradley,Weaver,9172 William Stravenue Suite 299,East David,AR,US,01409,Male,1994-09-25,099-87-5632,-75.556720,45.799754
6918,C_6918,I,A,USD,false,1,0,1000000,54231.99,,bank,Matthew,Adams,90641 Gomez Landing Apt. 389,Stonechester,OK,US,73840,Male,1936-07-05,280-71-3637,-52.356815,-21.204883
6919,C_6919,I,A,USD,false,1,0,1000000,86279.64,,bank,Joseph,Dominguez,45127 Ballard Alley,East Sara,SC,US,71035,Male,1960-04-11,815-08-4422,98.650600,83.7593955
6920,C_6920,I,A,USD,false,1,0,1000000,88715.14,,bank,Timothy,Evans,95478 Francis Mountains Apt. 284,Wernerport,TX,US,50209,Male,1984-01-28,378-56-5617,66.873101,-36.5634225
6921,C_6921,I,A,USD,false,1,0,1000000,96998.23,,bank,Jeff,Shaw,251 Moore Road,Padillafort,MH,US,39016,Male,2018-06-14,157-28-2283,147.779443,87.2196345
6922,C_6922,I,A,USD,false,1,0,1000000,71593.57,,bank,Linda,Williams,767 Glass Square,East Michael,VA,US,29051,Female,1937-06-06,357-77-9897,113.027717,72.274349
6923,C_6923,I,A,USD,false,1,0,1000000,65415.27,,bank,Sean,Lee,604 Spencer Coves,Port Kim,RI,US,25769,Male,1954-11-07,072-18-9323,-64.092119,79.7326165
6924,C_6924,I,A,USD,false,1,0,1000000,53513.07,,bank,Linda,Johnson,851 Parker Locks,Lake Rachel,WI,US,20742,Female,1922-03-02,474-34-1484,135.190635,77.095882
6925,C_6925,I,A,USD,false,1,0,1000000,90371.95,,bank,Mark,Barker,5918 Kemp Alley Apt. 235,Aguilarton,WI,US,65241,Male,2012-09-04,484-60-9991,-1.320054,32.582292
6926,C_6926,I,A,USD,false,1,0,1000000,85981.51,,bank,Amanda,Ellis,51644 Stanton Estate Suite 513,Muellershire,ID,US,93737,Female,2005-03-08,367-25-9337,69.307269,0.121690
6927,C_6927,I,A,USD,false,1,0,1000000,64161.76,,bank,Kimberly,Duarte,842 Denise Station,East Waynefurt,AK,US,16086,Female,1995-09-24,884-16-7480,161.600243,-40.556179
6928,C_6928,I,A,USD,false,1,0,1000000,64308.34,,bank,Lisa,Russell,529 Lin Ramp Apt. 910,Haneyview,DC,US,56589,Female,1946-10-23,797-11-3084,40.684159,-37.418792
6929,C_6929,I,A,USD,false,1,0,1000000,79904.40,,bank,Theresa,Taylor,3549 Ortiz Fort Apt. 431,North Derrickville,MA,US,60410,Female,2006-01-14,056-69-2835,55.743156,-19.7712595
6930,C_6930,I,A,USD,false,1,0,1000000,79351.30,,bank,Heidi,Martin,27825 Bobby Point,Port Joan,PR,US,97813,Female,1975-01-09,894-41-5813,70.547885,67.0371005
6931,C_6931,I,A,USD,false,1,0,1000000,76955.56,,bank,Trevor,Lewis,838 Stephen Underpass,Karenhaven,KS,US,98899,Male,1915-05-09,404-65-9185,-105.690413,44.902717
6932,C_6932,I,A,USD,false,1,0,1000000,67134.80,,bank,Charles,Page,7374 Karen Passage Apt. 492,New Matthewberg,NE,US,74354,Male,2022-07-16,813-68-2600,23.553551,-69.317263
6933,C_6933,I,A,USD,false,1,0,1000000,84543.30,,bank,Robert,Foster,4454 Cameron Ford,East Elizabeth,SD,US,50683,Male,2009-04-07,085-21-1533,-166.749089,-38.027729
6934,C_6934,I,A,USD,false,1,0,1000000,83531.67,,bank,Dylan,Logan,425 Richardson Haven Apt. 260,Port Robert,IL,US,33286,Male,1912-08-13,122-13-7998,129.163760,-69.546361
6935,C_6935,I,A,USD,false,1,0,1000000,60755.01,,bank,Mark,Barnes,4005 Alvarez Dam,West Anthonyborough,PR,US,16013,Male,1985-03-20,731-19-9352,103.158114,-70.9347675
6936,C_6936,I,A,USD,false,1,0,1000000,68336.49,,bank,Jonathan,Stephens,33255 Lisa Lodge,Heatherborough,FL,US,62168,Male,1978-12-11,899-91-7977,17.650997,-1.979935
6937,C_6937,I,A,USD,false,1,0,1000000,96526.57,,bank,David,Burnett,563 Cole Loaf,Lake Brookeburgh,PR,US,57809,Male,2008-10-22,575-39-8127,-51.263076,82.225789
6938,C_6938,I,A,USD,false,1,0,1000000,86613.78,,bank,Robert,Lane,062 Le Lane,West Douglas,NE,US,54482,Male,2007-06-18,502-05-6638,27.655849,-32.188825
6939,C_6939,I,A,USD,false,1,0,1000000,91657.03,,bank,Richard,Cameron,53022 Harris Street Apt. 320,New Emily,TN,US,16947,Male,1914-07-24,497-92-8509,49.349022,85.670136
6940,C_6940,I,A,USD,false,1,0,1000000,74861.20,,bank,Chad,Guerra,653 Patricia Valley,Lake Ashleychester,IL,US,33439,Male,1988-03-03,483-88-7437,-143.575680,42.8194735
6941,C_6941,I,A,USD,false,1,0,1000000,79600.18,,bank,Kyle,Romero,344 Hailey Point,Jameston,ME,US,66236,Male,2005-03-09,841-24-6136,-159.632371,-52.615823
6942,C_6942,I,A,USD,false,1,0,1000000,87785.06,,bank,Isaiah,Moore,0805 Phillips Via,Fosterfort,NC,US,25403,Male,1971-09-11,169-96-8871,-67.444381,-0.0090885
6943,C_6943,I,A,USD,false,1,0,1000000,51739.39,,bank,Christian,Bell,44046 Graves Gardens,Christopherborough,KY,US,86756,Male,2016-01-12,292-80-3267,-87.945792,-51.9366005
6944,C_6944,I,A,USD,false,1,0,1000000,77260.88,,bank,Jennifer,Maxwell,160 Karen Harbor,Nicholasport,UT,US,42040,Female,2001-08-07,840-79-1319,177.222925,10.759900
6945,C_6945,I,A,USD,false,1,0,1000000,52296.73,,bank,Jacob,Payne,6272 Micheal Walks,South Nicholasfurt,WY,US,58460,Male,1910-01-16,100-46-6923,-114.733553,69.0112665
6946,C_6946,I,A,USD,false,1,0,1000000,60849.17,,bank,Caitlyn,Navarro,430 Howard Heights Suite 016,Lake Randy,PW,US,82092,Female,1951-03-15,215-73-5919,51.843269,-46.704480
6947,C_6947,I,A,USD,false,1,0,1000000,76264.88,,bank,David,Nunez,2304 Cole Corners,Carolmouth,SC,US,11784,Male,1950-02-07,386-18-2600,-78.803134,9.1321205
6948,C_6948,I,A,USD,true,1,0,1000000,55363.83,,bank,Jessica,Allen,1199 Mitchell Terrace Apt. 593,East Mariaview,WA,US,58443,Female,1941-06-24,049-42-9715,157.845477,69.6342665
6949,C_6949,I,A,USD,false,1,0,1000000,80587.77,,bank,Christopher,Anderson,655 Amanda Ranch,East Ashleybury,MI,US,48801,Male,1934-08-19,060-15-9947,177.196579,67.055372
6950,C_6950,I,A,USD,false,1,0,1000000,61668.14,,bank,Charles,Short,230 Derrick Prairie Suite 330,New Nicole,NY,US,93612,Male,1985-08-05,589-53-0389,-6.672882,-59.107274
6951,C_6951,I,A,USD,false,1,0,1000000,76030.65,,bank,Tyler,Morrison,03114 Brown Squares Apt. 359,New Marissabury,ME,US,88248,Male,1927-12-04,811-46-5775,27.833839,28.4741255
6952,C_6952,I,A,USD,false,1,0,1000000,99865.97,,bank,Jonathan,Marquez,084 Hayes Knoll Suite 555,Stewartstad,IL,US,87332,Male,1956-06-13,380-10-9436,-138.112582,-77.313191
6953,C_6953,I,A,USD,false,1,0,1000000,64894.36,,bank,Bryan,Hawkins,2443 Crystal Well Suite 972,New Stuartview,TN,US,61667,Male,1914-07-17,819-39-4282,58.432692,-3.8760945
6954,C_6954,I,A,USD,false,1,0,1000000,56273.45,,bank,Megan,Dorsey,4083 Perry Mountain,Hartton,NM,US,28829,Female,1953-02-18,060-73-6838,-176.609484,55.4747585
6955,C_6955,I,A,USD,false,1,0,1000000,85926.77,,bank,Linda,Dominguez,9434 Kane Rue,Johnmouth,IL,US,54835,Female,2018-01-13,329-61-8504,171.349054,2.3768015
6956,C_6956,I,A,USD,false,1,0,1000000,92192.49,,bank,Logan,Clark,48824 Levine Lane,Williamsonshire,AK,US,18784,Male,1935-12-17,761-56-0924,104.287416,49.944916
6957,C_6957,I,A,USD,false,1,0,1000000,97942.03,,bank,Cynthia,Yates,438 Carol Plain,Gloriashire,AR,US,44961,Female,1959-01-21,365-27-2968,65.300992,81.045923
6958,C_6958,I,A,USD,false,1,0,1000000,60893.06,,bank,Jeffrey,Pruitt,7316 Steven Haven,Laraburgh,OH,US,16869,Male,2009-11-21,470-17-5454,-119.914693,-18.8772135
6959,C_6959,I,A,USD,false,1,0,1000000,94875.96,,bank,Kristi,Robinson,38671 Amber Locks Apt. 475,Burtonhaven,AR,US,39595,Female,1935-09-05,063-10-0703,-144.967198,76.439308
6960,C_6960,I,A,USD,false,1,0,1000000,80297.11,,bank,Sherry,Turner,8623 Michael Stream,Port Patriciafort,OH,US,83427,Female,1935-01-31,886-62-9769,-41.018171,2.810176
6961,C_6961,I,A,USD,false,1,0,1000000,72004.40,,bank,Larry,Salazar,876 Jennifer Ridges Suite 603,Priceside,MD,US,44700,Male,2007-12-23,468-12-0407,159.386161,9.2220195
6962,C_6962,I,A,USD,false,1,0,1000000,76227.71,,bank,David,Ochoa,93446 Alexis Stream,South Parkerberg,MS,US,97250,Male,1948-07-24,561-29-1702,-38.800341,-51.7435525
6963,C_6963,I,A,USD,false,1,0,1000000,61803.23,,bank,Bethany,Fisher,99013 Adams Mountains Apt. 230,Doylebury,AR,US,03524,Female,2023-07-26,115-61-7207,-36.065158,70.417721
6964,C_6964,I,A,USD,false,1,0,1000000,96539.02,,bank,Paula,Pierce,523 Blake Locks,East Barbara,MS,US,60138,Female,1966-08-13,339-80-8305,-170.580197,44.0204435
6965,C_6965,I,A,USD,false,1,0,1000000,62435.75,,bank,Charles,Myers,422 Tamara Extension,West Carmenshire,AL,US,31468,Male,1991-04-15,271-70-9532,52.630674,88.8586815
6966,C_6966,I,A,USD,false,1,0,1000000,98424.71,,bank,Destiny,Stevens,8485 Kimberly Locks,East Melissaville,IL,US,85967,Female,1909-03-03,107-94-2637,94.101872,66.0905655
6967,C_6967,I,A,USD,true,1,0,1000000,96934.36,,bank,Daniel,Richmond,438 Compton Port,Vargasmouth,AZ,US,79044,Male,1945-10-13,432-59-3005,-56.641094,82.928018
6968,C_6968,I,A,USD,false,1,0,1000000,96218.63,,bank,Allison,Zamora,4780 Rhodes Shores Apt. 295,Davidshire,NE,US,53434,Female,1984-05-30,252-93-4516,-55.794220,60.282818
6969,C_6969,I,A,USD,false,1,0,1000000,82410.54,,bank,Shawn,Ball,723 Michele Garden,North Jessica,VT,US,76516,Male,1958-01-27,549-22-1188,-26.078315,60.1791325
6970,C_6970,I,A,USD,false,1,0,1000000,69397.81,,bank,Samantha,Smith,6702 Small Meadows Apt. 779,Greenbury,PW,US,23763,Female,1937-12-03,369-63-6142,-83.086088,-11.0327535
6971,C_6971,I,A,USD,false,1,0,1000000,79730.30,,bank,Angela,Wilson,94345 Russell Tunnel Suite 090,Portertown,HI,US,98991,Female,2013-05-28,231-86-8194,130.853712,-85.502819
6972,C_6972,I,A,USD,false,1,0,1000000,56100.73,,bank,Sean,Frazier,3177 Daniel Heights,Davidshire,VT,US,48570,Male,1965-01-08,568-29-9485,71.078901,8.246310
6973,C_6973,I,A,USD,false,1,0,1000000,96205.61,,bank,Lauren,Peters,2673 Graham Bridge,Lake Tyler,MT,US,16220,Female,1959-11-10,585-45-1393,159.333417,7.004567
6974,C_6974,I,A,USD,false,1,0,1000000,85246.95,,bank,Theresa,Lee,9759 Christine Pines,North Jasonmouth,NJ,US,22556,Female,1963-08-02,021-82-4989,-15.636163,34.594431
6975,C_6975,I,A,USD,false,1,0,1000000,51906.20,,bank,Nancy,Torres,04068 Shannon Manor Apt. 732,Port Dustin,CA,US,08159,Female,1939-05-14,220-66-4378,-69.028853,-66.0100745
6976,C_6976,I,A,USD,false,1,0,1000000,72543.23,,bank,Dwayne,Johnson,2914 Gregory Hills Suite 665,Brownside,AL,US,16550,Male,2020-03-27,708-19-1890,47.535013,25.297440
6977,C_6977,I,A,USD,false,1,0,1000000,70568.86,,bank,Nicole,Berry,57053 Carpenter Burg Apt. 724,Lake Angelatown,CT,US,47473,Female,1994-07-05,426-13-0716,26.995498,48.5522415
6978,C_6978,I,A,USD,false,1,0,1000000,76686.73,,bank,Sheena,Aguilar,0852 Elizabeth Heights Apt. 941,South Joseph,NY,US,44619,Female,1982-02-20,803-18-9129,-17.571956,62.1284945
6979,C_6979,I,A,USD,false,1,0,1000000,62787.29,,bank,Stephanie,Rhodes,246 Matthew Loaf Apt. 126,Lorishire,MH,US,89219,Female,1986-10-10,233-48-4244,87.045595,-2.427357
6980,C_6980,I,A,USD,false,1,0,1000000,51363.43,,bank,Alexander,Wilson,1615 Zoe Place,Lake Alicia,NH,US,66797,Male,2007-05-04,357-58-9296,88.541069,9.614916
6981,C_6981,I,A,USD,false,1,0,1000000,81388.38,,bank,Stephanie,Garrett,7931 Parker Parkways,Smithbury,DE,US,85039,Female,1921-05-05,009-53-5309,28.907261,57.363460
6982,C_6982,I,A,USD,false,1,0,1000000,86415.61,,bank,Kyle,Diaz,738 Alyssa Rue,Jonesfort,IL,US,67786,Male,1978-12-02,572-57-6340,-10.430499,-44.5789905
6983,C_6983,I,A,USD,false,1,0,1000000,88239.50,,bank,Lauren,Leonard,399 Mason Port,South Laurenton,LA,US,72089,Female,2018-02-02,395-67-1295,-139.036295,-81.1361555
6984,C_6984,I,A,USD,false,1,0,1000000,59626.26,,bank,William,Jefferson,078 Robert Mountain,Hansonside,MT,US,86156,Male,2008-01-26,140-16-9818,77.118332,-62.5692295
6985,C_6985,I,A,USD,false,1,0,1000000,64728.07,,bank,Melissa,Casey,2977 Troy Forges Apt. 329,Hunterfort,HI,US,76348,Female,1962-06-20,389-29-8255,73.264874,21.4531145
6986,C_6986,I,A,USD,false,1,0,1000000,68812.24,,bank,Johnathan,Rojas,935 Samantha Meadows Apt. 723,Markmouth,PA,US,60856,Male,1957-01-06,377-59-9004,-8.344910,-32.1687035
6987,C_6987,I,A,USD,false,1,0,1000000,85909.07,,bank,Brandon,Randall,415 Warren Vista,Veronicaland,HI,US,70030,Male,1997-09-05,416-92-2533,32.533790,-22.4541805
6988,C_6988,I,A,USD,false,1,0,1000000,68385.88,,bank,Nicholas,Decker,13189 Adams Fall Apt. 941,East Steve,ME,US,88284,Male,2004-08-23,241-55-6763,-123.153637,59.2582785
6989,C_6989,I,A,USD,false,1,0,1000000,72153.12,,bank,Debbie,Peterson,532 Gaines Courts,Watersside,DE,US,53064,Female,2006-09-25,602-86-2621,-56.434643,36.849211
6990,C_6990,I,A,USD,false,1,0,1000000,52812.87,,bank,Michael,Myers,5886 Patton Common,Lake Jenniferville,HI,US,68128,Male,2022-02-25,164-60-2548,-33.504604,34.6107655
6991,C_6991,I,A,USD,false,1,0,1000000,80597.11,,bank,Crystal,Jenkins,16953 Morgan Rue Suite 242,North Jeffreyland,MS,US,27148,Female,1930-02-20,715-39-4700,125.522349,-72.364257
6992,C_6992,I,A,USD,false,1,0,1000000,63340.93,,bank,Theresa,Phillips,80769 Joseph Forge,Williamfurt,IN,US,79362,Female,1985-01-29,570-83-9183,129.420994,-13.4448155
6993,C_6993,I,A,USD,false,1,0,1000000,71719.60,,bank,Adam,Sullivan,2442 Maurice Port,Lake Nicholasville,VA,US,59643,Male,1941-05-02,792-95-6284,-165.813095,-9.6226485
6994,C_6994,I,A,USD,false,1,0,1000000,73520.00,,bank,Jamie,West,450 Ricky Fords Apt. 540,East Joseph,FM,US,87208,Female,1915-01-06,630-31-8549,-151.282342,9.808812
6995,C_6995,I,A,USD,false,1,0,1000000,61942.72,,bank,Emily,Arnold,82799 Christian Mountain Apt. 685,Rodneyside,SC,US,21908,Female,1910-10-07,229-59-6156,-146.580422,-71.7585155
6996,C_6996,I,A,USD,false,1,0,1000000,55616.69,,bank,Jeremy,Smith,1855 Miller Pass,Masonberg,WV,US,55257,Male,2014-02-17,527-33-8936,-161.449177,-38.945878
6997,C_6997,I,A,USD,false,1,0,1000000,85471.70,,bank,Michael,Jones,97942 Todd Dale,New Tracy,CT,US,82953,Male,1969-03-07,283-43-3812,-19.422830,-22.8506725
6998,C_6998,I,A,USD,false,1,0,1000000,59189.41,,bank,Kristina,Morrison,8602 Sharp Crossroad,Lake Ronaldville,CO,US,68790,Female,1989-04-07,293-93-7496,-130.785245,59.3556665
6999,C_6999,I,A,USD,false,1,0,1000000,52989.38,,bank,Joseph,Ward,832 Watson Rest,South Brenda,OH,US,70217,Male,1950-11-12,001-13-0315,-31.486186,-6.5209025
7000,C_7000,I,A,USD,true,1,0,1000000,92494.15,,bank,Michael,Morrison,6646 Todd Springs,East George,MH,US,44528,Male,1961-03-19,493-31-5913,40.010278,65.836504
7001,C_7001,I,A,USD,false,1,0,1000000,89196.35,,bank,Tonya,Hart,23360 Gonzalez Spur Apt. 258,West Edward,VT,US,97496,Female,1958-04-18,390-93-1784,74.670364,59.274442
7002,C_7002,I,A,USD,false,1,0,1000000,84014.64,,bank,Jerome,Ray,909 Christian Overpass Suite 774,Hernandezhaven,DC,US,71860,Male,1925-08-07,042-01-9357,21.277676,-83.5909235
7003,C_7003,I,A,USD,false,1,0,1000000,52551.48,,bank,Sarah,Lopez,54837 Amber Rest,West Justin,NE,US,80226,Female,1937-03-14,496-39-5340,141.095502,-46.383595
7004,C_7004,I,A,USD,false,1,0,1000000,99370.44,,bank,Elizabeth,Howard,59638 Cox Place Suite 736,East Jaychester,MS,US,99522,Female,2008-04-17,636-19-3366,-35.924841,25.5065095
7005,C_7005,I,A,USD,false,1,0,1000000,72760.85,,bank,Nicole,Brennan,07988 Rivera Pine,East Angela,PR,US,50898,Female,1938-01-18,722-82-5704,-32.230426,77.1258145
7006,C_7006,I,A,USD,false,1,0,1000000,85205.07,,bank,David,Lewis,6609 Griffin Key,Hallchester,MO,US,82718,Male,2020-10-17,115-06-9570,-129.462324,-39.9950575
7007,C_7007,I,A,USD,false,1,0,1000000,92036.76,,bank,Melanie,Hayes,1162 Steven Ports Suite 562,South Christopher,AZ,US,02107,Female,1922-07-13,701-55-7308,-122.604510,-46.6071995
7008,C_7008,I,A,USD,false,1,0,1000000,64429.70,,bank,William,Stokes,22579 Miller Knolls,Wattsborough,AL,US,17031,Male,1910-06-14,439-13-6784,-28.367816,-87.5981305
7009,C_7009,I,A,USD,false,1,0,1000000,81141.53,,bank,Melissa,Vazquez,6183 Kayla Neck,South Johnland,AZ,US,69863,Female,1952-05-28,286-25-7184,117.137094,-53.120782
7010,C_7010,I,A,USD,false,1,0,1000000,91838.37,,bank,Jessica,Kirk,465 Ryan Fields,Port Heather,WA,US,40585,Female,1987-03-12,208-79-7669,167.253503,56.8442015
7011,C_7011,I,A,USD,false,1,0,1000000,96737.04,,bank,Kelly,Murphy,8263 Richard Road Apt. 102,Port Sherry,MN,US,16331,Female,1937-07-29,451-19-9023,76.404935,-25.028280
7012,C_7012,I,A,USD,false,1,0,1000000,70435.50,,bank,Robert,Rodriguez,680 Jonathan Roads,West Adrianmouth,LA,US,17232,Male,1923-06-09,593-62-2336,8.810064,-29.7892335
7013,C_7013,I,A,USD,false,1,0,1000000,97636.10,,bank,Audrey,Brown,535 Clayton Mills Apt. 407,Port Sheena,PA,US,36240,Female,1969-08-15,774-99-5739,170.371958,56.2556625
7014,C_7014,I,A,USD,false,1,0,1000000,69206.65,,bank,Joshua,Davenport,69297 Mcguire Ranch Apt. 749,New Jennifer,DE,US,99148,Male,1933-01-27,453-06-7722,83.343675,50.350931
7015,C_7015,I,A,USD,false,1,0,1000000,90029.73,,bank,Sandra,Rodriguez,40654 Davis Canyon,East Amyfurt,ME,US,45361,Female,1931-11-13,252-19-0744,114.978479,69.7331125
7016,C_7016,I,A,USD,false,1,0,1000000,63374.62,,bank,Danielle,Nelson,6820 Rangel Common Apt. 457,East Brittany,GA,US,73506,Female,1986-01-12,649-71-7542,51.470347,75.6728205
7017,C_7017,I,A,USD,false,1,0,1000000,97806.62,,bank,Max,Walker,293 Bell Center,East Jennaland,MN,US,15954,Male,1987-08-11,414-13-0185,-175.804323,-60.808871
7018,C_7018,I,A,USD,false,1,0,1000000,69432.50,,bank,Candace,Johnson,76988 Hughes Greens,New Christopherberg,TN,US,26331,Female,1955-05-21,274-90-4951,-105.092499,-7.493852
7019,C_7019,I,A,USD,true,1,0,1000000,73431.04,,bank,Kimberly,Dalton,3914 Young Stravenue Suite 457,Port Cheryl,NH,US,72258,Female,1936-05-28,258-76-5603,81.134034,73.647724
7020,C_7020,I,A,USD,false,1,0,1000000,93184.32,,bank,Andrew,Gilbert,216 Washington Summit,North Jonathon,PR,US,56744,Male,1946-09-08,058-87-4998,-137.256832,-59.265026
7021,C_7021,I,A,USD,false,1,0,1000000,98472.63,,bank,Kelly,Bennett,20087 Adriana Fork Suite 426,Donnatown,WA,US,25488,Female,1994-10-18,662-69-9922,124.849637,23.887774
7022,C_7022,I,A,USD,false,1,0,1000000,65854.08,,bank,Donald,Washington,931 Kayla Parks Apt. 200,Rollinsstad,IN,US,38343,Male,2015-06-19,841-13-8935,-7.255924,-61.521420
7023,C_7023,I,A,USD,false,1,0,1000000,54245.32,,bank,Brandon,Weiss,3230 Adams Hills Apt. 741,Wesleyville,CO,US,08483,Male,1987-03-24,558-23-6445,-78.919116,5.728802
7024,C_7024,I,A,USD,false,1,0,1000000,74940.29,,bank,Nancy,Green,6226 Lisa Forge,East Michaelmouth,MH,US,60097,Female,1917-08-10,581-53-1543,48.187255,-81.974724
7025,C_7025,I,A,USD,false,1,0,1000000,69932.59,,bank,Eric,Hardy,27211 Hall Roads,Franklinstad,WY,US,22040,Male,1953-04-09,605-70-8392,-133.729316,-25.680491
7026,C_7026,I,A,USD,false,1,0,1000000,60399.99,,bank,Gabriel,Camacho,764 Carter Drives Suite 238,Santiagoside,NE,US,05686,Male,1916-09-26,130-75-3406,153.968721,87.5915035
7027,C_7027,I,A,USD,false,1,0,1000000,96694.86,,bank,Ronald,Stuart,149 Young Square,Brianton,NV,US,43803,Male,1921-04-22,481-04-7455,62.581696,-68.5314315
7028,C_7028,I,A,USD,false,1,0,1000000,80024.26,,bank,Ronald,Williams,978 Howard Park Suite 044,Williammouth,NM,US,18084,Male,1973-09-29,750-56-0245,-85.045022,-20.3704075
7029,C_7029,I,A,USD,false,1,0,1000000,73071.00,,bank,Patrick,Morgan,308 Gregory Ways,New Dawn,MH,US,70073,Male,1936-01-29,756-75-1712,-36.745088,80.6459015
7030,C_7030,I,A,USD,false,1,0,1000000,62127.93,,bank,Tina,Harding,9705 Harris Rapid Suite 388,Nicholastown,NM,US,16738,Female,1974-02-01,774-51-3810,-88.994762,-5.0239885
7031,C_7031,I,A,USD,false,1,0,1000000,62683.40,,bank,Melissa,Clark,603 Chapman Park,Nicolestad,MA,US,43862,Female,1956-06-19,612-90-4027,12.849498,65.0644835
7032,C_7032,I,A,USD,false,1,0,1000000,82571.87,,bank,Daniel,Flores,232 John Walk,Cindyville,AK,US,20064,Male,1911-07-24,212-28-8861,-53.998568,-50.129660
7033,C_7033,I,A,USD,false,1,0,1000000,88066.73,,bank,Stephanie,Rice,0397 Barrett Keys,North Christophermouth,WI,US,27736,Female,1998-03-10,401-09-4144,-55.335441,-81.745176
7034,C_7034,I,A,USD,false,1,0,1000000,62729.52,,bank,Lindsay,Hogan,2961 David Tunnel Apt. 142,Oneillchester,FL,US,93121,Female,1941-09-13,038-25-9404,-57.741468,-64.499657
7035,C_7035,I,A,USD,false,1,0,1000000,61316.60,,bank,James,Gonzales,027 Freeman Key Apt. 190,North Martha,MP,US,13182,Male,1908-12-01,700-13-3156,76.874943,-39.2311685
7036,C_7036,I,A,USD,false,1,0,1000000,74520.14,,bank,Nicholas,Vaughn,3303 Maynard Ranch Apt. 552,Christineville,NM,US,83474,Male,1939-07-27,357-88-6759,-120.489259,30.8795855
7037,C_7037,I,A,USD,false,1,0,1000000,71059.97,,bank,Phillip,Smith,8819 Meyers Trail,North Bradleyton,WY,US,61667,Male,1972-02-27,321-02-4498,-125.603608,9.4451015
7038,C_7038,I,A,USD,false,1,0,1000000,51639.13,,bank,Andrea,Parker,8390 Timothy Crossroad Apt. 389,South Marissamouth,TN,US,30899,Female,1980-04-20,714-63-7861,21.075344,11.031329
7039,C_7039,I,A,USD,false,1,0,1000000,70138.70,,bank,Mark,Davis,154 Hernandez Curve Suite 676,Chavezville,CO,US,47417,Male,2014-03-16,263-16-3858,-125.079310,-76.354112
7040,C_7040,I,A,USD,false,1,0,1000000,89599.02,,bank,David,Martin,28631 Eileen Gardens Apt. 382,Davidport,AK,US,67461,Male,1966-12-26,514-71-8929,-160.891514,-38.143422
7041,C_7041,I,A,USD,false,1,0,1000000,78742.46,,bank,Jay,Wood,20006 Wilson Cliff Suite 215,Ramirezside,VT,US,00590,Male,1923-05-12,717-08-9395,118.252724,-23.625116
